"Step","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX"
"259","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.30367816091954025","0.30367816091954025","0.30367816091954025","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.2764367816091954","0.2764367816091954","0.2764367816091954","0.35","0.35","0.35","0.30689655172413793","0.30689655172413793","0.30689655172413793","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.31471264367816093","0.31471264367816093","0.31471264367816093"
"260","0.29","0.29","0.29","0.3027586206896552","0.3027586206896552","0.3027586206896552","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.27160919540229883","0.27160919540229883","0.27160919540229883","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.31494252873563217","0.31494252873563217","0.31494252873563217","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.31057471264367814","0.31057471264367814","0.31057471264367814"
"261","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2789655172413793","0.2789655172413793","0.2789655172413793","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.3064367816091954","0.3064367816091954","0.3064367816091954","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.31","0.31","0.31"
"262","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.29977011494252875","0.29977011494252875","0.29977011494252875","0.2868181818181818","0.2868181818181818","0.2868181818181818","0.27816091954022987","0.27816091954022987","0.27816091954022987","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.3137931034482759","0.3137931034482759","0.3137931034482759","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.3117241379310345","0.3117241379310345","0.3117241379310345"
"263","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.30149425287356324","0.30149425287356324","0.30149425287356324","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2731034482758621","0.2731034482758621","0.2731034482758621","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.31666666666666665","0.31666666666666665","0.31666666666666665","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.3128735632183908","0.3128735632183908","0.3128735632183908"
"264","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.3018390804597701","0.3018390804597701","0.3018390804597701","0.3","0.3","0.3","0.2735632183908046","0.2735632183908046","0.2735632183908046","0.33","0.33","0.33","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3145977011494253","0.3145977011494253","0.3145977011494253"
"265","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.3032183908045977","0.3032183908045977","0.3032183908045977","0.305","0.305","0.305","0.27241379310344827","0.27241379310344827","0.27241379310344827","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.30735632183908046","0.30735632183908046","0.30735632183908046","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.3104597701149425","0.3104597701149425","0.3104597701149425"
"266","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.29942528735632185","0.29942528735632185","0.29942528735632185","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.2747126436781609","0.2747126436781609","0.2747126436781609","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.317816091954023","0.317816091954023","0.317816091954023","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.30873563218390804","0.30873563218390804","0.30873563218390804"
"267","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.29873563218390803","0.29873563218390803","0.29873563218390803","0.305","0.305","0.305","0.2770114942528736","0.2770114942528736","0.2770114942528736","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.31310344827586206","0.31310344827586206","0.31310344827586206","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.3080459770114943","0.3080459770114943","0.3080459770114943"
"268","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.302183908045977","0.302183908045977","0.302183908045977","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.2827586206896552","0.2827586206896552","0.2827586206896552","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.31080459770114943","0.31080459770114943","0.31080459770114943","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.31333333333333335","0.31333333333333335","0.31333333333333335"
"269","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.29586206896551726","0.29586206896551726","0.29586206896551726","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.2733333333333333","0.2733333333333333","0.2733333333333333","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.3154022988505747","0.3154022988505747","0.3154022988505747","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3101149425287356","0.3101149425287356","0.3101149425287356"
"270","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.27655172413793105","0.27655172413793105","0.27655172413793105","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.3167816091954023","0.3167816091954023","0.3167816091954023","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.3182758620689655","0.3182758620689655","0.3182758620689655"
"271","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.29770114942528736","0.29770114942528736","0.29770114942528736","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.27241379310344827","0.27241379310344827","0.27241379310344827","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.3140229885057471","0.3140229885057471","0.3140229885057471","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.3119540229885058","0.3119540229885058","0.3119540229885058"
"272","0.32","0.32","0.32","0.30344827586206896","0.30344827586206896","0.30344827586206896","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.31804597701149423","0.31804597701149423","0.31804597701149423","0.35363636363636364","0.35363636363636364","0.35363636363636364","0.31850574712643676","0.31850574712643676","0.31850574712643676"
"273","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3026436781609195","0.3026436781609195","0.3026436781609195","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.28390804597701147","0.28390804597701147","0.28390804597701147","0.35363636363636364","0.35363636363636364","0.35363636363636364","0.31850574712643676","0.31850574712643676","0.31850574712643676","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.31735632183908047","0.31735632183908047","0.31735632183908047"
"274","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.30448275862068963","0.30448275862068963","0.30448275862068963","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2752873563218391","0.2752873563218391","0.2752873563218391","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.31735632183908047","0.31735632183908047","0.31735632183908047","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3198850574712644","0.3198850574712644","0.3198850574712644"
"275","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.2986206896551724","0.2986206896551724","0.2986206896551724","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.2806896551724138","0.2806896551724138","0.2806896551724138","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.31482758620689655","0.31482758620689655","0.31482758620689655","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.3177011494252874","0.3177011494252874","0.3177011494252874"
"276","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2714942528735632","0.2714942528735632","0.2714942528735632","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.30919540229885056","0.30919540229885056","0.30919540229885056","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.3104597701149425","0.3104597701149425","0.3104597701149425"
"277","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.317816091954023","0.317816091954023","0.317816091954023","0.34","0.34","0.34","0.3135632183908046","0.3135632183908046","0.3135632183908046"
"278","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2764367816091954","0.2764367816091954","0.2764367816091954","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3196551724137931","0.3196551724137931","0.3196551724137931","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3119540229885058","0.3119540229885058","0.3119540229885058"
"279","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.31057471264367814","0.31057471264367814","0.31057471264367814","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2789655172413793","0.2789655172413793","0.2789655172413793","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.31724137931034485","0.31724137931034485","0.31724137931034485","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3124137931034483","0.3124137931034483","0.3124137931034483"
"280","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.305","0.305","0.305","0.2803448275862069","0.2803448275862069","0.2803448275862069","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.312183908045977","0.312183908045977","0.312183908045977","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3201149425287356","0.3201149425287356","0.3201149425287356"
"281","0.31","0.31","0.31","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2775862068965517","0.2775862068965517","0.2775862068965517","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.31701149425287356","0.31701149425287356","0.31701149425287356","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3255172413793103","0.3255172413793103","0.3255172413793103"
"282","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.3047126436781609","0.3047126436781609","0.3047126436781609","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.2827586206896552","0.2827586206896552","0.2827586206896552","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.32068965517241377","0.32068965517241377","0.32068965517241377","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.32448275862068965","0.32448275862068965","0.32448275862068965"
"283","0.315","0.315","0.315","0.30908045977011495","0.30908045977011495","0.30908045977011495","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.31873563218390805","0.31873563218390805","0.31873563218390805","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.31632183908045974","0.31632183908045974","0.31632183908045974"
"284","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.28229885057471266","0.28229885057471266","0.28229885057471266","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.3117241379310345","0.3117241379310345","0.3117241379310345","0.34","0.34","0.34","0.3159770114942529","0.3159770114942529","0.3159770114942529"
"285","0.305","0.305","0.305","0.30126436781609195","0.30126436781609195","0.30126436781609195","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.3102298850574713","0.3102298850574713","0.3102298850574713","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3164367816091954","0.3164367816091954","0.3164367816091954"
"286","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.30091954022988504","0.30091954022988504","0.30091954022988504","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.28344827586206894","0.28344827586206894","0.28344827586206894","0.345","0.345","0.345","0.31724137931034485","0.31724137931034485","0.31724137931034485","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.3197701149425287","0.3197701149425287","0.3197701149425287"
"287","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.306551724137931","0.306551724137931","0.306551724137931","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.28344827586206894","0.28344827586206894","0.28344827586206894","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.3218390804597701","0.3218390804597701","0.3218390804597701","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.31735632183908047","0.31735632183908047","0.31735632183908047"
"288","0.3131818181818182","0.3131818181818182","0.3131818181818182","0.3032183908045977","0.3032183908045977","0.3032183908045977","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2790804597701149","0.2790804597701149","0.2790804597701149","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.31862068965517243","0.31862068965517243","0.31862068965517243","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3142528735632184","0.3142528735632184","0.3142528735632184"
"289","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.28367816091954023","0.28367816091954023","0.28367816091954023","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.3162068965517241","0.3162068965517241","0.3162068965517241","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.3213793103448276","0.3213793103448276","0.3213793103448276"
"290","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.3045977011494253","0.3045977011494253","0.3045977011494253","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2788505747126437","0.2788505747126437","0.2788505747126437","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3197701149425287","0.3197701149425287","0.3197701149425287","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.32126436781609197","0.32126436781609197","0.32126436781609197"
"291","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.28206896551724137","0.28206896551724137","0.28206896551724137","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.31862068965517243","0.31862068965517243","0.31862068965517243","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.3157471264367816","0.3157471264367816","0.3157471264367816"
"292","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.28977011494252874","0.28977011494252874","0.28977011494252874","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3159770114942529","0.3159770114942529","0.3159770114942529","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3260919540229885","0.3260919540229885","0.3260919540229885"
"293","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.30344827586206896","0.30344827586206896","0.30344827586206896","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.2786206896551724","0.2786206896551724","0.2786206896551724","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.32229885057471264","0.32229885057471264","0.32229885057471264","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.32114942528735635","0.32114942528735635","0.32114942528735635"
"294","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.31264367816091954","0.31264367816091954","0.31264367816091954","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.27609195402298853","0.27609195402298853","0.27609195402298853","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.32","0.32","0.32","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.32045977011494253","0.32045977011494253","0.32045977011494253"
"295","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.30482758620689654","0.30482758620689654","0.30482758620689654","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.31160919540229887","0.31160919540229887","0.31160919540229887","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.3252873563218391","0.3252873563218391","0.3252873563218391"
"296","0.325","0.325","0.325","0.29804597701149427","0.29804597701149427","0.29804597701149427","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.28172413793103446","0.28172413793103446","0.28172413793103446","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.3198850574712644","0.3198850574712644","0.3198850574712644","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.3175862068965517","0.3175862068965517","0.3175862068965517"
"297","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.3042528735632184","0.3042528735632184","0.3042528735632184","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2825287356321839","0.2825287356321839","0.2825287356321839","0.34","0.34","0.34","0.31724137931034485","0.31724137931034485","0.31724137931034485","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.31494252873563217","0.31494252873563217","0.31494252873563217"
"298","0.32681818181818184","0.32681818181818184","0.32681818181818184","0.30873563218390804","0.30873563218390804","0.30873563218390804","0.3","0.3","0.3","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.3196551724137931","0.3196551724137931","0.3196551724137931","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3250574712643678","0.3250574712643678","0.3250574712643678"
"299","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.3102298850574713","0.3102298850574713","0.3102298850574713","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.2847126436781609","0.2847126436781609","0.2847126436781609","0.345","0.345","0.345","0.3164367816091954","0.3164367816091954","0.3164367816091954","0.365","0.365","0.365","0.31885057471264366","0.31885057471264366","0.31885057471264366"
"300","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.3045977011494253","0.3045977011494253","0.3045977011494253","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.28264367816091956","0.28264367816091956","0.28264367816091956","0.34","0.34","0.34","0.32517241379310347","0.32517241379310347","0.32517241379310347","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.3145977011494253","0.3145977011494253","0.3145977011494253"
"301","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.3093103448275862","0.3093103448275862","0.3093103448275862","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.27770114942528734","0.27770114942528734","0.27770114942528734","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3154022988505747","0.3154022988505747","0.3154022988505747","0.3527272727272727","0.3527272727272727","0.3527272727272727","0.32482758620689656","0.32482758620689656","0.32482758620689656"
"302","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.294367816091954","0.294367816091954","0.294367816091954","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.2831034482758621","0.2831034482758621","0.2831034482758621","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.3214942528735632","0.3214942528735632","0.3214942528735632","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.32620689655172413","0.32620689655172413","0.32620689655172413"
"303","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.3026436781609195","0.3026436781609195","0.3026436781609195","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.2827586206896552","0.2827586206896552","0.2827586206896552","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.31701149425287356","0.31701149425287356","0.31701149425287356","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.3237931034482759","0.3237931034482759","0.3237931034482759"
"304","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.3","0.3","0.3","0.2893103448275862","0.2893103448275862","0.2893103448275862","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.31655172413793103","0.31655172413793103","0.31655172413793103","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.3167816091954023","0.3167816091954023","0.3167816091954023"
"305","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2847126436781609","0.2847126436781609","0.2847126436781609","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.32666666666666666","0.32666666666666666","0.32666666666666666","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.32298850574712645","0.32298850574712645","0.32298850574712645"
"306","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.30954022988505747","0.30954022988505747","0.30954022988505747","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.284367816091954","0.284367816091954","0.284367816091954","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.323448275862069","0.323448275862069","0.323448275862069","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3198850574712644","0.3198850574712644","0.3198850574712644"
"307","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.30873563218390804","0.30873563218390804","0.30873563218390804","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.2811494252873563","0.2811494252873563","0.2811494252873563","0.35863636363636364","0.35863636363636364","0.35863636363636364","0.3128735632183908","0.3128735632183908","0.3128735632183908","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.32022988505747124","0.32022988505747124","0.32022988505747124"
"308","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.30482758620689654","0.30482758620689654","0.30482758620689654","0.30954545454545457","0.30954545454545457","0.30954545454545457","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3279310344827586","0.3279310344827586","0.3279310344827586","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.3249425287356322","0.3249425287356322","0.3249425287356322"
"309","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3093103448275862","0.3093103448275862","0.3093103448275862","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.2904597701149425","0.2904597701149425","0.2904597701149425","0.35","0.35","0.35","0.3152873563218391","0.3152873563218391","0.3152873563218391","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.314367816091954","0.314367816091954","0.314367816091954"
"310","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.3042528735632184","0.3042528735632184","0.3042528735632184","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.28551724137931034","0.28551724137931034","0.28551724137931034","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.32057471264367815","0.32057471264367815","0.32057471264367815","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3182758620689655","0.3182758620689655","0.3182758620689655"
"311","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2882758620689655","0.2882758620689655","0.2882758620689655","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3239080459770115","0.3239080459770115","0.3239080459770115","0.34","0.34","0.34","0.3260919540229885","0.3260919540229885","0.3260919540229885"
"312","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.28793103448275864","0.28793103448275864","0.28793103448275864","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.323448275862069","0.323448275862069","0.323448275862069","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.32850574712643676","0.32850574712643676","0.32850574712643676"
"313","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.3059090909090909","0.3059090909090909","0.3059090909090909","0.28160919540229884","0.28160919540229884","0.28160919540229884","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.32632183908045975","0.32632183908045975","0.32632183908045975","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3289655172413793","0.3289655172413793","0.3289655172413793"
"314","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.2788505747126437","0.2788505747126437","0.2788505747126437","0.345","0.345","0.345","0.3236781609195402","0.3236781609195402","0.3236781609195402","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3179310344827586","0.3179310344827586","0.3179310344827586"
"315","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.30954022988505747","0.30954022988505747","0.30954022988505747","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.2896551724137931","0.2896551724137931","0.2896551724137931","0.355","0.355","0.355","0.3198850574712644","0.3198850574712644","0.3198850574712644","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3201149425287356","0.3201149425287356","0.3201149425287356"
"316","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.30908045977011495","0.30908045977011495","0.30908045977011495","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.29183908045977014","0.29183908045977014","0.29183908045977014","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3240229885057471","0.3240229885057471","0.3240229885057471","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.33436781609195404","0.33436781609195404","0.33436781609195404"
"317","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3145977011494253","0.3145977011494253","0.3145977011494253","0.30954545454545457","0.30954545454545457","0.30954545454545457","0.28770114942528735","0.28770114942528735","0.28770114942528735","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.32045977011494253","0.32045977011494253","0.32045977011494253","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.3281609195402299","0.3281609195402299","0.3281609195402299"
"318","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3080459770114943","0.3080459770114943","0.3080459770114943","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.2882758620689655","0.2882758620689655","0.2882758620689655","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.32666666666666666","0.32666666666666666","0.32666666666666666","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.32517241379310347","0.32517241379310347","0.32517241379310347"
"319","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.3118390804597701","0.3118390804597701","0.3118390804597701","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.2832183908045977","0.2832183908045977","0.2832183908045977","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.3318390804597701","0.3318390804597701","0.3318390804597701","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.32666666666666666","0.32666666666666666","0.32666666666666666"
