"Step","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX"
"266","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.28988505747126436","0.28988505747126436","0.28988505747126436","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.26068965517241377","0.26068965517241377","0.26068965517241377","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.22804597701149426","0.22804597701149426","0.22804597701149426","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3272413793103448","0.3272413793103448","0.3272413793103448"
"267","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.28942528735632184","0.28942528735632184","0.28942528735632184","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.27160919540229883","0.27160919540229883","0.27160919540229883","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22505747126436781","0.22505747126436781","0.22505747126436781","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3240229885057471","0.3240229885057471","0.3240229885057471"
"268","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.28758620689655173","0.28758620689655173","0.28758620689655173","0.2859090909090909","0.2859090909090909","0.2859090909090909","0.2650574712643678","0.2650574712643678","0.2650574712643678","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22275862068965518","0.22275862068965518","0.22275862068965518","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.32655172413793104","0.32655172413793104","0.32655172413793104"
"269","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.28183908045977013","0.28183908045977013","0.28183908045977013","0.285","0.285","0.285","0.26862068965517244","0.26862068965517244","0.26862068965517244","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22241379310344828","0.22241379310344828","0.22241379310344828","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.327816091954023","0.327816091954023","0.327816091954023"
"270","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.29149425287356323","0.29149425287356323","0.29149425287356323","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.26873563218390806","0.26873563218390806","0.26873563218390806","0.2290909090909091","0.2290909090909091","0.2290909090909091","0.23114942528735632","0.23114942528735632","0.23114942528735632","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3294252873563218","0.3294252873563218","0.3294252873563218"
"271","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.2905747126436782","0.2905747126436782","0.2905747126436782","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.2693103448275862","0.2693103448275862","0.2693103448275862","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.22816091954022988","0.22816091954022988","0.22816091954022988","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3295402298850575","0.3295402298850575","0.3295402298850575"
"272","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.29724137931034483","0.29724137931034483","0.29724137931034483","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.26908045977011497","0.26908045977011497","0.26908045977011497","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.22563218390804599","0.22563218390804599","0.22563218390804599","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.33091954022988507","0.33091954022988507","0.33091954022988507"
"273","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.2867816091954023","0.2867816091954023","0.2867816091954023","0.285","0.285","0.285","0.26988505747126434","0.26988505747126434","0.26988505747126434","0.23136363636363635","0.23136363636363635","0.23136363636363635","0.2206896551724138","0.2206896551724138","0.2206896551724138","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.3296551724137931","0.3296551724137931","0.3296551724137931"
"274","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.2906896551724138","0.2906896551724138","0.2906896551724138","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.2618390804597701","0.2618390804597701","0.2618390804597701","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.22","0.22","0.22","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.33195402298850574","0.33195402298850574","0.33195402298850574"
"275","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.28574712643678163","0.28574712643678163","0.28574712643678163","0.285","0.285","0.285","0.26413793103448274","0.26413793103448274","0.26413793103448274","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.22908045977011493","0.22908045977011493","0.22908045977011493","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.33425287356321837","0.33425287356321837","0.33425287356321837"
"276","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.2850574712643678","0.2850574712643678","0.2850574712643678","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.2673563218390805","0.2673563218390805","0.2673563218390805","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.227816091954023","0.227816091954023","0.227816091954023","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3318390804597701","0.3318390804597701","0.3318390804597701"
"277","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2829885057471264","0.2829885057471264","0.2829885057471264","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.23363636363636364","0.23363636363636364","0.23363636363636364","0.2271264367816092","0.2271264367816092","0.2271264367816092","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.332183908045977","0.332183908045977","0.332183908045977"
"278","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.29528735632183906","0.29528735632183906","0.29528735632183906","0.2809090909090909","0.2809090909090909","0.2809090909090909","0.2706896551724138","0.2706896551724138","0.2706896551724138","0.23227272727272727","0.23227272727272727","0.23227272727272727","0.22632183908045977","0.22632183908045977","0.22632183908045977","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3345977011494253","0.3345977011494253","0.3345977011494253"
"279","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.2939080459770115","0.2939080459770115","0.2939080459770115","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.26839080459770115","0.26839080459770115","0.26839080459770115","0.22227272727272726","0.22227272727272726","0.22227272727272726","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.365","0.365","0.365","0.3370114942528736","0.3370114942528736","0.3370114942528736"
"280","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.2835632183908046","0.2835632183908046","0.2835632183908046","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.26862068965517244","0.26862068965517244","0.26862068965517244","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.2274712643678161","0.2274712643678161","0.2274712643678161","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3254022988505747","0.3254022988505747","0.3254022988505747"
"281","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.2891954022988506","0.2891954022988506","0.2891954022988506","0.28045454545454546","0.28045454545454546","0.28045454545454546","0.26827586206896553","0.26827586206896553","0.26827586206896553","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.22839080459770114","0.22839080459770114","0.22839080459770114","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3339080459770115","0.3339080459770115","0.3339080459770115"
"282","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.2893103448275862","0.2893103448275862","0.2893103448275862","0.28909090909090907","0.28909090909090907","0.28909090909090907","0.2736781609195402","0.2736781609195402","0.2736781609195402","0.22772727272727272","0.22772727272727272","0.22772727272727272","0.22689655172413792","0.22689655172413792","0.22689655172413792","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3328735632183908","0.3328735632183908","0.3328735632183908"
"283","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.29011494252873565","0.29011494252873565","0.29011494252873565","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.2649425287356322","0.2649425287356322","0.2649425287356322","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.22252873563218392","0.22252873563218392","0.22252873563218392","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3328735632183908","0.3328735632183908","0.3328735632183908"
"284","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.28402298850574714","0.28402298850574714","0.28402298850574714","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.2693103448275862","0.2693103448275862","0.2693103448275862","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22873563218390805","0.22873563218390805","0.22873563218390805","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3357471264367816","0.3357471264367816","0.3357471264367816"
"285","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.2872413793103448","0.2872413793103448","0.2872413793103448","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.22632183908045977","0.22632183908045977","0.22632183908045977","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3409195402298851","0.3409195402298851","0.3409195402298851"
"286","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.29701149425287354","0.29701149425287354","0.29701149425287354","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2689655172413793","0.2689655172413793","0.2689655172413793","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.22540229885057472","0.22540229885057472","0.22540229885057472","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.33229885057471265","0.33229885057471265","0.33229885057471265"
"287","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.2872413793103448","0.2872413793103448","0.2872413793103448","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.26275862068965516","0.26275862068965516","0.26275862068965516","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.227816091954023","0.227816091954023","0.227816091954023","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.33","0.33","0.33"
"288","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.28413793103448276","0.28413793103448276","0.28413793103448276","0.295","0.295","0.295","0.26850574712643677","0.26850574712643677","0.26850574712643677","0.245","0.245","0.245","0.22482758620689655","0.22482758620689655","0.22482758620689655","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3345977011494253","0.3345977011494253","0.3345977011494253"
"289","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.2971264367816092","0.2971264367816092","0.2971264367816092","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.2749425287356322","0.2749425287356322","0.2749425287356322","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.22367816091954024","0.22367816091954024","0.22367816091954024","0.36","0.36","0.36","0.33425287356321837","0.33425287356321837","0.33425287356321837"
"290","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.29172413793103447","0.29172413793103447","0.29172413793103447","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.2733333333333333","0.2733333333333333","0.2733333333333333","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.22701149425287356","0.22701149425287356","0.22701149425287356","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3350574712643678","0.3350574712643678","0.3350574712643678"
"291","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2882758620689655","0.2882758620689655","0.2882758620689655","0.28363636363636363","0.28363636363636363","0.28363636363636363","0.2691954022988506","0.2691954022988506","0.2691954022988506","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.2260919540229885","0.2260919540229885","0.2260919540229885","0.355","0.355","0.355","0.33045977011494254","0.33045977011494254","0.33045977011494254"
"292","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.2963218390804598","0.2963218390804598","0.2963218390804598","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.27241379310344827","0.27241379310344827","0.27241379310344827","0.245","0.245","0.245","0.22333333333333333","0.22333333333333333","0.22333333333333333","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3388505747126437","0.3388505747126437","0.3388505747126437"
"293","0.3145454545454546","0.3145454545454546","0.3145454545454546","0.286551724137931","0.286551724137931","0.286551724137931","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2750574712643678","0.2750574712643678","0.2750574712643678","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.2285057471264368","0.2285057471264368","0.2285057471264368","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.33413793103448275","0.33413793103448275","0.33413793103448275"
"294","0.305","0.305","0.305","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2718390804597701","0.2718390804597701","0.2718390804597701","0.24","0.24","0.24","0.22701149425287356","0.22701149425287356","0.22701149425287356","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.33","0.33","0.33"
"295","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.29747126436781607","0.29747126436781607","0.29747126436781607","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2770114942528736","0.2770114942528736","0.2770114942528736","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.2352873563218391","0.2352873563218391","0.2352873563218391","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3374712643678161","0.3374712643678161","0.3374712643678161"
"296","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2979310344827586","0.2979310344827586","0.2979310344827586","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22367816091954024","0.22367816091954024","0.22367816091954024","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3355172413793103","0.3355172413793103","0.3355172413793103"
"297","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.28770114942528735","0.28770114942528735","0.28770114942528735","0.29","0.29","0.29","0.2727586206896552","0.2727586206896552","0.2727586206896552","0.22954545454545455","0.22954545454545455","0.22954545454545455","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.33793103448275863","0.33793103448275863","0.33793103448275863"
"298","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.2939080459770115","0.2939080459770115","0.2939080459770115","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2771264367816092","0.2771264367816092","0.2771264367816092","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.22988505747126436","0.22988505747126436","0.22988505747126436","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33057471264367816","0.33057471264367816","0.33057471264367816"
"299","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.2960919540229885","0.2960919540229885","0.2960919540229885","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.27160919540229883","0.27160919540229883","0.27160919540229883","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2245977011494253","0.2245977011494253","0.2245977011494253","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.33597701149425285","0.33597701149425285","0.33597701149425285"
"300","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.2949425287356322","0.2949425287356322","0.2949425287356322","0.2927272727272727","0.2927272727272727","0.2927272727272727","0.2694252873563218","0.2694252873563218","0.2694252873563218","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.22275862068965518","0.22275862068965518","0.22275862068965518","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3373563218390805","0.3373563218390805","0.3373563218390805"
"301","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2928735632183908","0.2928735632183908","0.2928735632183908","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2664367816091954","0.2664367816091954","0.2664367816091954","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22827586206896552","0.22827586206896552","0.22827586206896552","0.355","0.355","0.355","0.3325287356321839","0.3325287356321839","0.3325287356321839"
"302","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.2889655172413793","0.2889655172413793","0.2889655172413793","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2711494252873563","0.2711494252873563","0.2711494252873563","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.2245977011494253","0.2245977011494253","0.2245977011494253","0.36863636363636365","0.36863636363636365","0.36863636363636365","0.33482758620689657","0.33482758620689657","0.33482758620689657"
"303","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.29183908045977014","0.29183908045977014","0.29183908045977014","0.2872727272727273","0.2872727272727273","0.2872727272727273","0.263448275862069","0.263448275862069","0.263448275862069","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.22206896551724137","0.22206896551724137","0.22206896551724137","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3311494252873563","0.3311494252873563","0.3311494252873563"
"304","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.29160919540229885","0.29160919540229885","0.29160919540229885","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.2710344827586207","0.2710344827586207","0.2710344827586207","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.22724137931034483","0.22724137931034483","0.22724137931034483","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.335632183908046","0.335632183908046","0.335632183908046"
"305","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.2967816091954023","0.2967816091954023","0.2967816091954023","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.26264367816091955","0.26264367816091955","0.26264367816091955","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.2232183908045977","0.2232183908045977","0.2232183908045977","0.37","0.37","0.37","0.33402298850574713","0.33402298850574713","0.33402298850574713"
"306","0.30954545454545457","0.30954545454545457","0.30954545454545457","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.29818181818181816","0.29818181818181816","0.29818181818181816","0.26701149425287357","0.26701149425287357","0.26701149425287357","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23448275862068965","0.23448275862068965","0.23448275862068965","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.3355172413793103","0.3355172413793103","0.3355172413793103"
"307","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.29172413793103447","0.29172413793103447","0.29172413793103447","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.28229885057471266","0.28229885057471266","0.28229885057471266","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.23114942528735632","0.23114942528735632","0.23114942528735632","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3391954022988506","0.3391954022988506","0.3391954022988506"
"308","0.32","0.32","0.32","0.2866666666666667","0.2866666666666667","0.2866666666666667","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.263448275862069","0.263448275862069","0.263448275862069","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.22517241379310346","0.22517241379310346","0.22517241379310346","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33988505747126435","0.33988505747126435","0.33988505747126435"
"309","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.29701149425287354","0.29701149425287354","0.29701149425287354","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.27597701149425286","0.27597701149425286","0.27597701149425286","0.25","0.25","0.25","0.2332183908045977","0.2332183908045977","0.2332183908045977","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.34977011494252874","0.34977011494252874","0.34977011494252874"
"310","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.28793103448275864","0.28793103448275864","0.28793103448275864","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.26586206896551723","0.26586206896551723","0.26586206896551723","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.2264367816091954","0.2264367816091954","0.2264367816091954","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3352873563218391","0.3352873563218391","0.3352873563218391"
"311","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.3004597701149425","0.3004597701149425","0.3004597701149425","0.295","0.295","0.295","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.22816091954022988","0.22816091954022988","0.22816091954022988","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.34264367816091956","0.34264367816091956","0.34264367816091956"
"312","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2920689655172414","0.2920689655172414","0.2920689655172414","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.27425287356321837","0.27425287356321837","0.27425287356321837","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.22873563218390805","0.22873563218390805","0.22873563218390805","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3395402298850575","0.3395402298850575","0.3395402298850575"
"313","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.2945977011494253","0.2945977011494253","0.2945977011494253","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.2714942528735632","0.2714942528735632","0.2714942528735632","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23103448275862068","0.23103448275862068","0.23103448275862068","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3447126436781609","0.3447126436781609","0.3447126436781609"
"314","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.2986206896551724","0.2986206896551724","0.2986206896551724","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.27","0.27","0.27","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.23597701149425288","0.23597701149425288","0.23597701149425288","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.34011494252873564","0.34011494252873564","0.34011494252873564"
"315","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.2888505747126437","0.2888505747126437","0.2888505747126437","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.2747126436781609","0.2747126436781609","0.2747126436781609","0.25","0.25","0.25","0.23517241379310344","0.23517241379310344","0.23517241379310344","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3388505747126437","0.3388505747126437","0.3388505747126437"
"316","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.29528735632183906","0.29528735632183906","0.29528735632183906","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.22505747126436781","0.22505747126436781","0.22505747126436781","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3403448275862069","0.3403448275862069","0.3403448275862069"
"317","0.325","0.325","0.325","0.30160919540229886","0.30160919540229886","0.30160919540229886","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.2789655172413793","0.2789655172413793","0.2789655172413793","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23666666666666666","0.23666666666666666","0.23666666666666666","0.37681818181818183","0.37681818181818183","0.37681818181818183","0.34206896551724136","0.34206896551724136","0.34206896551724136"
"318","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.2913793103448276","0.2913793103448276","0.2913793103448276","0.28363636363636363","0.28363636363636363","0.28363636363636363","0.2637931034482759","0.2637931034482759","0.2637931034482759","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.22758620689655173","0.22758620689655173","0.22758620689655173","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.3395402298850575","0.3395402298850575","0.3395402298850575"
"319","0.325","0.325","0.325","0.2945977011494253","0.2945977011494253","0.2945977011494253","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.26298850574712646","0.26298850574712646","0.26298850574712646","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33482758620689657","0.33482758620689657","0.33482758620689657"
"320","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2920689655172414","0.2920689655172414","0.2920689655172414","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.26689655172413795","0.26689655172413795","0.26689655172413795","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.2249425287356322","0.2249425287356322","0.2249425287356322","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3339080459770115","0.3339080459770115","0.3339080459770115"
"321","0.32181818181818184","0.32181818181818184","0.32181818181818184","0.2968965517241379","0.2968965517241379","0.2968965517241379","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.2739080459770115","0.2739080459770115","0.2739080459770115","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22977011494252875","0.22977011494252875","0.22977011494252875","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.34045977011494255","0.34045977011494255","0.34045977011494255"
"322","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.3022988505747126","0.3022988505747126","0.3022988505747126","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.22816091954022988","0.22816091954022988","0.22816091954022988","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.3464367816091954","0.3464367816091954","0.3464367816091954"
"323","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.30770114942528737","0.30770114942528737","0.30770114942528737","0.2859090909090909","0.2859090909090909","0.2859090909090909","0.27551724137931033","0.27551724137931033","0.27551724137931033","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22793103448275862","0.22793103448275862","0.22793103448275862","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3525287356321839","0.3525287356321839","0.3525287356321839"
"324","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.29620689655172416","0.29620689655172416","0.29620689655172416","0.2872727272727273","0.2872727272727273","0.2872727272727273","0.2636781609195402","0.2636781609195402","0.2636781609195402","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.22264367816091954","0.22264367816091954","0.22264367816091954","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3413793103448276","0.3413793103448276","0.3413793103448276"
"325","0.305","0.305","0.305","0.3005747126436782","0.3005747126436782","0.3005747126436782","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.2732183908045977","0.2732183908045977","0.2732183908045977","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23758620689655172","0.23758620689655172","0.23758620689655172","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3406896551724138","0.3406896551724138","0.3406896551724138"
